playerID,yearID,stint,teamID,league,position,gamesPlayed,putouts,assists,errors,doublePlays,filedingID
shaffor01,1881,1,CL2,NL,OF,85,122,24,20,4,2816
smithpo01,1881,2,BFN,NL,2B,3,14,7,4,4,2817
smithpo01,1881,3,WOR,NL,2B,3,8,8,1,0,2818
smithpo01,1881,1,CL2,NL,3B,10,16,15,6,0,2819
smithpo01,1881,3,WOR,NL,OF,8,17,4,1,1,2820
snydepo01,1881,1,BSN,NL,2B,1,0,1,1,0,2821
snydepo01,1881,1,BSN,NL,C,60,261,105,42,0,2822
snydepo01,1881,1,BSN,NL,OF,1,0,0,0,0,2823
snydepo01,1881,1,BSN,NL,SS,1,0,4,1,0,2824
startjo01,1881,1,PRO,NL,1B,79,837,17,33,50,2825
stearec01,1881,1,DTN,NL,SS,3,1,9,4,1,2826
stoveha01,1881,1,WOR,NL,1B,57,578,16,28,26,2827
stoveha01,1881,1,WOR,NL,OF,18,30,1,4,0,2828
stratas01,1881,1,WOR,NL,SS,1,0,1,2,0,2829
sullisl01,1881,1,BFN,NL,C,31,108,31,24,1,2830
sullisl01,1881,1,BFN,NL,OF,5,3,2,3,0,2831
suttoez01,1881,1,BSN,NL,3B,81,114,157,38,10,2832
suttoez01,1881,1,BSN,NL,SS,2,0,4,1,0,2833
swarted01,1881,1,BFN,NL,OF,1,1,0,1,0,2834
taylobi01,1881,2,DTN,NL,3B,1,1,2,1,0,2835
taylobi01,1881,3,CL2,NL,3B,1,0,1,3,0,2836
taylobi01,1881,1,WOR,NL,OF,5,14,1,2,0,2837
taylobi01,1881,3,CL2,NL,OF,23,51,4,9,1,2838
taylobi01,1881,1,WOR,NL,P,1,1,1,0,0,2839
taylobi01,1881,3,CL2,NL,P,1,0,0,0,0,2840
trottsa01,1881,1,DTN,NL,C,6,27,6,5,0,2841
troyda01,1881,1,DTN,NL,2B,4,7,10,2,4,2842
troyda01,1881,1,DTN,NL,3B,7,6,13,5,0,2843
wardjo01,1881,1,PRO,NL,OF,40,57,14,9,0,2844
wardjo01,1881,1,PRO,NL,P,39,26,77,7,7,2845
wardjo01,1881,1,PRO,NL,SS,13,20,39,13,4,2846
welchmi01,1881,1,TRN,NL,P,40,20,39,7,3,2847
whitede01,1881,1,BFN,NL,1B,26,256,8,16,10,2848
whitede01,1881,1,BFN,NL,2B,25,63,88,36,18,2849
whitede01,1881,1,BFN,NL,3B,7,16,12,4,1,2850
whitede01,1881,1,BFN,NL,C,4,17,3,3,0,2851
whitede01,1881,1,BFN,NL,OF,17,19,8,11,0,2852
whitewi01,1881,1,DTN,NL,P,2,0,1,0,0,2853
whitnar01,1881,1,DTN,NL,3B,58,73,141,38,10,2854
whitnji01,1881,1,BSN,NL,1B,2,15,0,1,0,2855
whitnji01,1881,1,BSN,NL,OF,15,6,1,3,0,2856
whitnji01,1881,1,BSN,NL,P,66,19,99,28,3,2857
wiedmst01,1881,1,DTN,NL,P,13,3,15,0,0,2858
willine01,1881,1,CHN,NL,2B,4,11,17,4,2,2859
willine01,1881,1,CHN,NL,3B,76,117,194,31,10,2860
willine01,1881,1,CHN,NL,C,1,0,0,0,0,2861
willine01,1881,1,CHN,NL,P,3,1,2,0,0,2862
willine01,1881,1,CHN,NL,SS,2,6,7,1,1,2863
wisesa01,1881,1,DTN,NL,3B,1,1,3,3,0,2864
woodge01,1881,1,DTN,NL,OF,80,132,18,24,4,2865
wrighge01,1881,1,BSN,NL,SS,7,7,19,1,3,2866
wrighsa01,1881,1,BSN,NL,SS,1,1,3,2,0,2867
yorkto01,1881,1,PRO,NL,OF,85,159,17,29,1,2868
ansonca01,1882,1,CHN,NL,1B,82,810,27,45,42,2869
ansonca01,1882,1,CHN,NL,C,1,3,0,1,0,2870
arundha01,1882,1,PT1,AA,P,14,5,62,4,0,2871
arundha01,1882,1,PT1,AA,SS,1,0,2,1,0,2872
arundtu01,1882,1,PH4,AA,C,1,6,2,2,0,2873
battijo01,1882,1,PT1,AA,3B,34,62,108,24,5,2874
bennech01,1882,1,DTN,NL,1B,1,5,0,0,0,2875
bennech01,1882,1,DTN,NL,2B,7,18,18,2,2,2876
bennech01,1882,1,DTN,NL,3B,11,24,23,7,2,2877
bennech01,1882,1,DTN,NL,C,65,446,70,30,8,2878
bennech01,1882,1,DTN,NL,SS,1,0,0,0,0,2879
birchju01,1882,1,PH4,AA,2B,1,4,4,0,0,2880
birchju01,1882,1,PH4,AA,OF,74,134,14,24,0,2881
blakibo01,1882,1,PH4,AA,2B,1,0,0,1,0,2882
blakibo01,1882,1,PH4,AA,3B,34,32,81,33,3,2883
blakibo01,1882,1,PH4,AA,OF,38,52,13,11,0,2884
bohnch01,1882,1,LS2,AA,OF,2,5,1,3,0,2885
bohnch01,1882,1,LS2,AA,P,2,0,8,1,0,2886
bondto01,1882,1,WOR,NL,OF,8,10,0,4,0,2887
bondto01,1882,1,WOR,NL,P,2,1,1,0,0,2888
bootham01,1882,2,LS2,AA,2B,1,1,2,0,0,2889
bootham01,1882,1,BL2,AA,3B,1,2,1,0,0,2890
bradlge01,1882,1,CL2,NL,1B,6,59,3,4,3,2891
bradlge01,1882,1,CL2,NL,OF,9,13,2,3,0,2892
bradlge01,1882,1,CL2,NL,P,18,10,42,6,5,2893
briodfa01,1882,1,CL2,NL,C,53,251,89,37,6,2894
broutda01,1882,1,BFN,NL,1B,84,882,19,24,35,2895
browned01,1882,1,SL4,AA,2B,2,3,3,1,0,2896
browned01,1882,1,SL4,AA,OF,15,18,3,5,0,2897
browned01,1882,1,SL4,AA,P,1,0,0,0,0,2898
brownpe01,1882,1,LS2,AA,2B,42,157,127,35,19,2899
brownpe01,1882,1,LS2,AA,3B,13,17,32,14,3,2900
brownpe01,1882,1,LS2,AA,SS,18,26,62,14,9,2901
brownto01,1882,1,BL2,AA,OF,45,59,16,28,1,2902
brownto01,1882,1,BL2,AA,P,2,0,0,0,0,2903
buffich01,1882,1,BSN,NL,1B,4,24,0,2,0,2904
buffich01,1882,1,BSN,NL,OF,7,6,2,5,0,2905
buffich01,1882,1,BSN,NL,P,5,4,10,0,0,2906
burdoja01,1882,1,BSN,NL,2B,83,223,256,35,28,2907
burkeja01,1882,1,BFN,NL,OF,1,1,0,0,0,2908
burkeja01,1882,1,BFN,NL,P,1,1,4,0,0,2909
burnsto01,1882,1,CHN,NL,2B,43,129,127,25,21,2910
burnsto01,1882,1,CHN,NL,SS,41,60,131,40,9,2911
burtfr01,1882,1,BL2,AA,OF,10,21,1,5,1,2912
bushodo01,1882,1,WOR,NL,C,69,308,101,47,8,2913
carpehi01,1882,1,CN2,AA,3B,80,137,167,60,7,2914
carrocl01,1882,1,PRO,NL,OF,10,17,2,0,2,2915
caseybo01,1882,1,DTN,NL,2B,1,0,0,2,0,2916
caseybo01,1882,1,DTN,NL,3B,8,10,10,10,0,2917
cassijo01,1882,1,TRN,NL,3B,13,16,21,19,0,2918
cassijo01,1882,1,TRN,NL,OF,16,19,2,6,1,2919
clarkjo01,1882,1,WOR,NL,1B,1,0,0,0,0,2920
clarkjo01,1882,1,WOR,NL,P,3,1,6,1,0,2921
clinemo01,1882,1,BL2,AA,2B,2,0,0,0,0,2922
clinemo01,1882,1,BL2,AA,3B,1,3,4,0,0,2923
clinemo01,1882,1,BL2,AA,OF,39,78,16,20,1,2924
clinemo01,1882,1,BL2,AA,SS,8,4,13,8,3,2925
clintji01,1882,1,WOR,NL,OF,26,43,4,17,1,2926
cogswed01,1882,1,WOR,NL,1B,13,145,3,10,11,2927
comisch01,1882,1,SL4,AA,1B,77,860,14,30,25,2928
comisch01,1882,1,SL4,AA,P,2,1,2,0,0,2929
connoro01,1882,1,TRN,NL,1B,43,443,22,24,31,2930
connoro01,1882,1,TRN,NL,3B,14,23,33,9,0,2931
connoro01,1882,1,TRN,NL,OF,24,52,2,11,0,2932
corcola01,1882,1,CHN,NL,3B,1,0,0,0,0,2933
corcola01,1882,1,CHN,NL,P,39,27,64,8,1,2934
coreyfr01,1882,1,WOR,NL,1B,5,50,0,2,1,2935
coreyfr01,1882,1,WOR,NL,3B,6,8,9,5,0,2936
coreyfr01,1882,1,WOR,NL,OF,15,5,1,4,0,2937
coreyfr01,1882,1,WOR,NL,P,21,7,32,6,0,2938
coreyfr01,1882,1,WOR,NL,SS,26,29,76,19,5,2939
creamge01,1882,1,WOR,NL,2B,81,241,283,54,50,2940
critcmo01,1882,1,PT1,AA,P,1,1,3,0,0,2941
critcmo01,1882,2,SL4,AA,P,4,1,6,1,0,2942
crottjo01,1882,1,LS2,AA,C,5,19,11,4,1,2943
crottjo01,1882,2,SL4,AA,C,7,39,6,6,3,2944
crottjo01,1882,2,SL4,AA,OF,1,1,0,0,0,2945
cuthbne01,1882,1,SL4,AA,OF,60,74,12,10,0,2946
dailyhu01,1882,1,BFN,NL,P,29,1,28,4,0,2947
dalryab01,1882,1,CHN,NL,OF,84,185,8,27,4,2948
deaslpa01,1882,1,BSN,NL,C,56,357,54,18,0,2949
deaslpa01,1882,1,BSN,NL,OF,14,14,1,6,1,2950
deaslpa01,1882,1,BSN,NL,SS,1,1,1,1,0,2951
deckefr01,1882,1,SL4,AA,2B,2,6,7,3,1,2952
dennyje01,1882,1,PRO,NL,3B,84,136,206,55,7,2953
derbyge01,1882,1,DTN,NL,OF,2,1,0,0,0,2954
derbyge01,1882,1,DTN,NL,P,40,19,69,4,1,2955
dolanto01,1882,1,BFN,NL,3B,2,1,2,2,0,2956
dolanto01,1882,1,BFN,NL,C,18,70,26,6,1,2957
dolanto01,1882,1,BFN,NL,OF,4,1,0,0,0,2958
dorgaje01,1882,1,PH4,AA,3B,1,1,0,0,1,2959
dorgaje01,1882,1,PH4,AA,C,25,125,22,20,0,2960
dorgaje01,1882,1,PH4,AA,OF,22,33,8,10,0,2961
dorrbe01,1882,1,SL4,AA,P,8,5,22,2,0,2962
doschhe01,1882,1,CL2,NL,3B,22,33,45,13,2,2963
doschhe01,1882,1,CL2,NL,OF,2,0,0,0,0,2964
doschhe01,1882,1,CL2,NL,SS,1,5,0,0,1,2965
doylejo02,1882,1,SL4,AA,P,3,1,5,0,0,2966
driscde01,1882,1,PT1,AA,P,23,4,50,7,1,2967
dunlafr01,1882,1,CL2,NL,2B,84,268,297,63,62,2968
dwyerjo01,1882,1,CL2,NL,C,1,1,1,0,0,2969
dwyerjo01,1882,1,CL2,NL,OF,1,0,0,0,0,2970
dylerjo01,1882,1,LS2,AA,OF,1,0,0,0,0,2971
eastha01,1882,1,BL2,AA,3B,1,1,2,2,0,2972
eganji01,1882,1,TRN,NL,C,2,13,2,0,0,2973
eganji01,1882,1,TRN,NL,OF,18,18,2,12,1,2974
eganji01,1882,1,TRN,NL,P,12,5,11,8,2,2975
esterdu01,1882,1,CL2,NL,1B,1,5,0,0,1,2976
esterdu01,1882,1,CL2,NL,OF,45,102,15,14,6,2977
evansja01,1882,1,WOR,NL,2B,1,1,3,0,0,2978
evansja01,1882,1,WOR,NL,3B,1,0,1,0,0,2979
evansja01,1882,1,WOR,NL,OF,68,131,31,16,2,2980
evansja01,1882,1,WOR,NL,P,1,0,0,0,0,2981
evansja01,1882,1,WOR,NL,SS,11,10,43,10,6,2982
eversto01,1882,1,BL2,AA,2B,1,3,0,3,0,2983
ewingbu01,1882,1,TRN,NL,1B,1,6,0,1,0,2984
ewingbu01,1882,1,TRN,NL,2B,4,18,14,2,3,2985
ewingbu01,1882,1,TRN,NL,3B,44,76,112,24,11,2986
ewingbu01,1882,1,TRN,NL,C,25,103,45,20,5,2987
ewingbu01,1882,1,TRN,NL,OF,1,1,0,0,0,2988
ewingbu01,1882,1,TRN,NL,P,1,0,1,0,0,2989
farrebi01,1882,1,PH4,AA,C,1,0,0,0,0,2990
farrebi01,1882,1,PH4,AA,OF,2,0,0,0,0,2991
farreja02,1882,1,PRO,NL,2B,84,212,283,71,41,2992
farrejo01,1882,1,DTN,NL,2B,18,67,53,16,3,2993
farrejo01,1882,1,DTN,NL,3B,42,50,65,26,8,2994
farrejo01,1882,1,DTN,NL,SS,9,12,32,7,0,2995
fergubo01,1882,1,TRN,NL,2B,79,247,221,44,38,2996
fergubo01,1882,1,TRN,NL,SS,2,1,6,6,0,2997
flintsi01,1882,1,CHN,NL,C,81,440,91,37,3,2998
flintsi01,1882,1,CHN,NL,OF,10,6,0,1,0,2999
foleycu01,1882,1,BFN,NL,OF,84,118,22,28,7,3000
foleycu01,1882,1,BFN,NL,P,1,0,0,0,0,3001
forceda01,1882,1,BFN,NL,2B,1,1,3,0,0,3002
forceda01,1882,1,BFN,NL,3B,11,18,18,4,0,3003
forceda01,1882,1,BFN,NL,SS,61,66,209,28,13,3004
forstto01,1882,1,DTN,NL,2B,21,58,54,23,5,3005
fulmech01,1882,1,CN2,AA,SS,79,130,243,43,14,3006
fusseed01,1882,1,SL4,AA,C,19,72,44,20,3,3007
fusseed01,1882,1,SL4,AA,OF,15,20,6,4,1,3008
fusseed01,1882,1,SL4,AA,P,4,0,4,1,0,3009
galvipu01,1882,1,BFN,NL,OF,6,2,2,1,0,3010
galvipu01,1882,1,BFN,NL,P,52,20,85,8,1,3011
geisbi01,1882,1,BL2,AA,OF,4,0,0,0,0,3012
geisbi01,1882,1,BL2,AA,P,13,8,23,11,0,3013
gillepe01,1882,1,TRN,NL,OF,74,144,9,32,1,3014
gilliba01,1882,1,PRO,NL,C,54,287,82,27,8,3015
gilliba01,1882,1,PRO,NL,SS,2,0,5,2,1,3016
glassja01,1882,1,CL2,NL,3B,1,1,2,0,1,3017
glassja01,1882,1,CL2,NL,SS,83,111,311,47,40,3018
gleasbi01,1882,1,SL4,AA,SS,79,131,294,85,23,3019
gleasja01,1882,1,SL4,AA,2B,1,0,0,0,0,3020
gleasja01,1882,1,SL4,AA,3B,73,107,168,83,11,3021
gleasja01,1882,1,SL4,AA,OF,6,5,3,1,0,3022
goldsfr01,1882,1,CHN,NL,1B,1,7,0,1,0,3023
goldsfr01,1882,1,CHN,NL,P,45,26,67,6,0,3024
goodmja01,1882,1,PT1,AA,1B,10,73,4,3,0,3025
gorege01,1882,1,CHN,NL,OF,84,153,23,33,5,3026
greenbi01,1882,1,PH4,AA,2B,2,0,2,1,0,3027
greenbi01,1882,1,PH4,AA,OF,7,10,0,1,0,3028
halbred01,1882,1,PH4,AA,P,1,1,1,2,0,3029
halpiji01,1882,1,WOR,NL,3B,2,3,2,3,0,3030
hanlone01,1882,1,DTN,NL,2B,1,3,1,0,0,3031
hanlone01,1882,1,DTN,NL,OF,82,194,19,27,8,3032
harbibi01,1882,1,TRN,NL,1B,6,55,0,6,3,3033
harbibi01,1882,1,TRN,NL,C,3,9,2,2,0,3034
harbibi01,1882,1,TRN,NL,OF,23,43,3,9,1,3035
hayesja01,1882,1,WOR,NL,3B,5,10,6,6,0,3036
hayesja01,1882,1,WOR,NL,C,15,57,16,15,2,3037
hayesja01,1882,1,WOR,NL,OF,58,93,13,18,2,3038
hayesja01,1882,1,WOR,NL,SS,1,2,5,2,0,3039
heckegu01,1882,1,LS2,AA,1B,66,689,22,31,43,3040
heckegu01,1882,1,LS2,AA,OF,2,1,0,0,0,3041
heckegu01,1882,1,LS2,AA,P,13,9,46,0,0,3042
hinespa01,1882,1,PRO,NL,1B,2,24,0,2,3,3043
hinespa01,1882,1,PRO,NL,OF,82,151,16,27,4,3044
hoganed01,1882,1,SL4,AA,P,1,0,1,2,0,3045
holbebi01,1882,1,TRN,NL,3B,12,19,28,13,1,3046
holbebi01,1882,1,TRN,NL,C,58,247,124,45,13,3047
holbebi01,1882,1,TRN,NL,OF,3,3,0,1,0,3048
holdsji01,1882,1,TRN,NL,OF,1,1,1,0,0,3049
hornujo01,1882,1,BSN,NL,1B,1,5,1,0,0,3050
hornujo01,1882,1,BSN,NL,OF,84,191,14,15,4,3051
hotalpe01,1882,1,BSN,NL,OF,84,150,16,26,5,3052
housech02,1882,1,BL2,AA,1B,74,749,20,23,30,3053
housech02,1882,1,BL2,AA,C,3,13,0,0,0,3054
irwinar01,1882,1,WOR,NL,3B,51,84,147,45,8,3055
irwinar01,1882,1,WOR,NL,SS,33,41,123,33,16,3056
irwinjo01,1882,1,WOR,NL,1B,1,7,0,4,1,3057
jacobha01,1882,1,BL2,AA,3B,19,29,47,22,2,3058
jacobha01,1882,1,BL2,AA,OF,13,17,12,4,1,3059
jonesbi01,1882,1,BL2,AA,C,2,7,4,2,0,3060
jonesbi01,1882,1,BL2,AA,OF,2,2,1,0,0,3061
kearnto01,1882,1,DTN,NL,2B,4,3,8,4,0,3062
keefeti01,1882,1,TRN,NL,3B,3,1,11,1,1,3063
keefeti01,1882,1,TRN,NL,OF,8,19,2,2,1,3064
keefeti01,1882,1,TRN,NL,P,43,32,89,11,4,3065
keenaji01,1882,1,PT1,AA,C,22,142,21,17,3,3066
keenaji01,1882,1,PT1,AA,OF,3,3,0,0,0,3067
keenaji01,1882,1,PT1,AA,SS,1,0,1,2,0,3068
kellyjo01,1882,1,CL2,NL,C,30,113,35,37,2,3069
kellyki01,1882,1,CHN,NL,1B,1,3,2,2,0,3070
kellyki01,1882,1,CHN,NL,3B,3,1,6,1,0,3071
kellyki01,1882,1,CHN,NL,C,12,13,3,4,0,3072
kellyki01,1882,1,CHN,NL,OF,38,50,21,9,3,3073
kellyki01,1882,1,CHN,NL,SS,42,66,117,43,9,3074
kemmlru01,1882,1,CN2,AA,C,3,8,2,1,0,3075
kemmlru01,1882,2,PT1,AA,C,23,123,37,14,1,3076
kemmlru01,1882,1,CN2,AA,OF,1,0,0,0,0,3077
kemmlru01,1882,2,PT1,AA,OF,1,0,0,0,0,3078
kennedo01,1882,1,CL2,NL,C,1,9,9,3,0,3079
kienzbi01,1882,1,PH4,AA,OF,9,15,1,3,0,3080
kinziwa01,1882,1,DTN,NL,SS,13,8,38,8,1,3081
knighlo01,1882,1,DTN,NL,1B,2,17,0,3,0,3082
knighlo01,1882,1,DTN,NL,OF,84,112,25,21,2,3083
landido01,1882,1,PH4,AA,OF,1,0,0,2,0,3084
landido01,1882,2,BL2,AA,OF,15,22,2,2,0,3085
landido01,1882,1,PH4,AA,P,2,0,4,3,1,3086
landido01,1882,2,BL2,AA,P,42,19,101,11,2,3087
lanech01,1882,1,PT1,AA,1B,43,480,12,13,19,3088
lanech01,1882,1,PT1,AA,C,2,19,5,1,0,3089
lanech01,1882,1,PT1,AA,OF,13,17,5,4,2,3090
lathaju01,1882,1,PH4,AA,1B,74,792,12,23,28,3091
learyja01,1882,1,PT1,AA,1B,1,8,0,3,0,3092
learyja01,1882,1,PT1,AA,2B,1,1,2,2,0,3093
learyja01,1882,1,PT1,AA,3B,33,41,60,32,1,3094
learyja01,1882,1,PT1,AA,OF,27,26,2,9,0,3095
learyja01,1882,2,BL2,AA,OF,1,1,0,0,0,3096
learyja01,1882,1,PT1,AA,P,3,1,8,2,1,3097
learyja01,1882,2,BL2,AA,P,3,0,9,1,0,3098
luffhe01,1882,2,CN2,AA,1B,27,266,7,23,12,3099
luffhe01,1882,1,DTN,NL,2B,3,4,8,6,3,3100
luffhe01,1882,1,DTN,NL,OF,1,1,0,0,0,3101
luffhe01,1882,2,CN2,AA,OF,1,2,0,0,0,3102
mackde01,1882,1,LS2,AA,2B,24,55,59,25,11,3103
mackde01,1882,1,LS2,AA,OF,5,2,0,0,0,3104
mackde01,1882,1,LS2,AA,SS,49,51,161,24,9,3105
maculji01,1882,1,CN2,AA,OF,79,141,13,13,2,3106
mannfr01,1882,1,WOR,NL,1B,1,11,1,0,0,3107
mannfr01,1882,1,WOR,NL,3B,18,24,28,22,2,3108
mannfr01,1882,2,PH4,AA,3B,29,32,39,18,3,3109
manniti01,1882,1,PRO,NL,C,4,15,0,4,0,3110
manniti01,1882,1,PRO,NL,SS,17,17,42,16,3,3111
mansejo01,1882,1,PH4,AA,OF,31,49,4,14,0,3112
mansemi01,1882,1,PT1,AA,OF,79,159,16,36,1,3113
maskrha01,1882,1,LS2,AA,OF,1,0,0,1,0,3114
maskrle01,1882,1,LS2,AA,2B,1,1,2,2,0,3115
maskrle01,1882,1,LS2,AA,OF,76,136,11,16,1,3116
mathebo01,1882,1,BSN,NL,OF,13,6,0,5,0,3117
mathebo01,1882,1,BSN,NL,P,34,5,34,6,1,3118
mathebo01,1882,1,BSN,NL,SS,1,0,0,1,0,3119
mccafha01,1882,1,SL4,AA,1B,1,10,2,0,0,3120
mccafha01,1882,1,SL4,AA,2B,8,26,19,4,0,3121
mccafha01,1882,2,LS2,AA,2B,1,3,1,0,0,3122
mccafha01,1882,1,SL4,AA,3B,7,5,17,8,1,3123
mccafha01,1882,1,SL4,AA,OF,23,30,11,5,2,3124
mccluha01,1882,1,BSN,NL,OF,2,3,0,1,0,3125
mccorha01,1882,1,CN2,AA,OF,2,1,0,0,0,3126
mccorha01,1882,1,CN2,AA,P,25,12,76,5,0,3127
mccorji01,1882,1,CL2,NL,OF,4,2,0,2,0,3128
mccorji01,1882,1,CL2,NL,P,68,43,100,13,1,3129
mcgeami01,1882,1,DTN,NL,2B,3,8,8,3,0,3130
mcgeami01,1882,1,DTN,NL,SS,33,56,112,13,5,3131
mcginju01,1882,1,SL4,AA,2B,1,0,2,2,0,3132
mcginju01,1882,1,SL4,AA,OF,6,5,2,1,0,3133
mcginju01,1882,1,SL4,AA,P,45,14,100,11,2,3134
mcgunbi01,1882,1,CL2,NL,OF,1,0,0,0,0,3135
mckelru01,1882,1,PT1,AA,OF,1,0,0,0,0,3136
mclaufr01,1882,1,WOR,NL,OF,1,0,0,2,0,3137
mclaufr01,1882,1,WOR,NL,SS,14,17,40,18,2,3138
mcphebi01,1882,1,CN2,AA,2B,78,274,207,42,36,3139
merried01,1882,2,WOR,NL,3B,2,1,4,2,0,3140
merried01,1882,1,LS2,AA,OF,1,0,0,0,0,3141
mitchbo01,1882,1,SL4,AA,OF,1,0,0,0,0,3142
mitchbo01,1882,1,SL4,AA,P,1,0,2,1,0,3143
morgabi02,1882,1,PT1,AA,C,7,27,7,10,0,3144
morgabi02,1882,1,PT1,AA,OF,11,11,0,5,1,3145
morrijo01,1882,1,BSN,NL,1B,76,741,16,28,22,3146
morrijo01,1882,1,BSN,NL,2B,2,7,7,1,0,3147
morrijo01,1882,1,BSN,NL,3B,1,2,1,1,1,3148
morrijo01,1882,1,BSN,NL,OF,1,0,0,0,0,3149
morrijo01,1882,1,BSN,NL,P,1,0,1,0,0,3150
morrijo01,1882,1,BSN,NL,SS,3,2,9,4,0,3151
morrito01,1882,1,DTN,NL,3B,2,4,1,2,0,3152
mortoch01,1882,2,SL4,AA,2B,7,6,11,7,1,3153
mortoch01,1882,1,PT1,AA,3B,3,0,4,1,0,3154
mortoch01,1882,1,PT1,AA,OF,25,31,9,9,0,3155
mortoch01,1882,2,SL4,AA,OF,3,5,1,1,0,3156
mortoch01,1882,1,PT1,AA,SS,1,0,0,0,0,3157
mountfr01,1882,3,WOR,NL,1B,2,20,0,1,1,3158
mountfr01,1882,2,PH4,AA,OF,1,0,0,0,0,3159
mountfr01,1882,3,WOR,NL,OF,6,3,1,1,1,3160
mountfr01,1882,1,WOR,NL,P,5,2,6,1,0,3161
mountfr01,1882,2,PH4,AA,P,8,2,31,3,0,3162
mountfr01,1882,3,WOR,NL,P,13,4,16,3,1,3163
mountfr01,1882,1,WOR,NL,SS,1,0,0,1,0,3164
muldomi01,1882,1,CL2,NL,3B,61,86,133,30,12,3165
muldomi01,1882,1,CL2,NL,OF,23,46,4,7,0,3166
mullato01,1882,1,LS2,AA,1B,13,106,3,11,1,3167
mullato01,1882,1,LS2,AA,2B,2,6,9,2,2,3168
mullato01,1882,1,LS2,AA,OF,12,21,2,1,1,3169
mullato01,1882,1,LS2,AA,P,55,54,177,10,6,3170
myershe01,1882,1,BL2,AA,P,6,0,7,0,0,3171
myershe01,1882,1,BL2,AA,SS,68,66,257,70,15,3172
navasa01,1882,1,PRO,NL,C,27,112,31,22,6,3173
navasa01,1882,1,PRO,NL,OF,1,0,0,0,0,3174
nichotr01,1882,1,BL2,AA,OF,14,21,2,5,0,3175
nichotr01,1882,1,BL2,AA,P,16,5,34,8,0,3176
nicolhu01,1882,1,CHN,NL,OF,47,59,27,11,1,3177
nicolhu01,1882,1,CHN,NL,SS,8,3,8,4,1,3178
obrieja01,1882,1,PH4,AA,1B,1,7,0,0,0,3179
obrieja01,1882,1,PH4,AA,3B,1,1,3,0,0,3180
obrieja01,1882,1,PH4,AA,C,45,205,66,22,1,3181
obrieja01,1882,1,PH4,AA,OF,18,21,12,6,0,3182
obrieto01,1882,1,WOR,NL,2B,2,6,5,3,2,3183
obrieto01,1882,1,WOR,NL,3B,1,0,0,2,0,3184
obrieto01,1882,1,WOR,NL,OF,20,41,4,12,0,3185
olearda01,1882,1,WOR,NL,OF,6,8,0,2,0,3186
orourji01,1882,1,BFN,NL,3B,1,3,0,2,0,3187
orourji01,1882,1,BFN,NL,C,2,6,1,0,0,3188
orourji01,1882,1,BFN,NL,OF,81,140,15,24,3,3189
orourji01,1882,1,BFN,NL,SS,2,0,1,0,0,3190
peterjo01,1882,1,PT1,AA,2B,1,2,2,2,0,3191
peterjo01,1882,1,PT1,AA,SS,77,90,280,49,21,3192
pfefffr01,1882,1,TRN,NL,2B,2,8,6,3,0,3193
pfefffr01,1882,1,TRN,NL,SS,83,161,276,73,35,3194
phillbi01,1882,1,CL2,NL,1B,78,827,24,25,55,3195
phillbi01,1882,1,CL2,NL,C,1,3,1,0,0,3196
piercgr01,1882,1,LS2,AA,2B,9,25,26,8,4,3197
piercgr01,1882,2,BL2,AA,2B,38,123,99,57,17,3198
piercgr01,1882,2,BL2,AA,OF,3,5,0,0,0,3199
piercgr01,1882,2,BL2,AA,SS,1,1,2,0,0,3200
powelma01,1882,1,DTN,NL,1B,80,680,14,44,27,3201
powerph01,1882,1,CN2,AA,1B,5,39,4,2,2,3202
powerph01,1882,1,CN2,AA,C,10,49,9,5,1,3203
powerph01,1882,1,CN2,AA,OF,1,0,0,1,0,3204
purcebl01,1882,1,BFN,NL,OF,82,144,11,34,0,3205
purcebl01,1882,1,BFN,NL,P,6,0,10,1,0,3206
questjo01,1882,1,CHN,NL,2B,41,113,127,33,18,3207
questjo01,1882,1,CHN,NL,SS,1,0,1,2,0,3208
radboch01,1882,1,PRO,NL,OF,31,49,5,5,1,3209
radboch01,1882,1,PRO,NL,P,55,22,92,11,3,3210
radboch01,1882,1,PRO,NL,SS,1,0,8,0,1,3211
reccijo01,1882,1,LS2,AA,OF,65,87,15,17,3,3212
reccijo01,1882,1,LS2,AA,P,13,4,25,6,0,3213
recciph01,1882,1,LS2,AA,OF,4,6,1,2,0,3214
reillch01,1882,1,PRO,NL,C,3,14,1,6,0,3215
reynoch01,1882,1,PH4,AA,OF,1,0,0,0,0,3216
reynoch01,1882,1,PH4,AA,P,2,1,1,1,0,3217
richaha01,1882,1,BFN,NL,2B,83,275,280,63,28,3218
richmjo01,1882,1,CL2,NL,OF,41,65,12,7,0,3219
richmjo01,1882,2,PH4,AA,OF,18,29,4,4,0,3220
richmle01,1882,1,WOR,NL,OF,11,8,4,5,0,3221
richmle01,1882,1,WOR,NL,P,48,15,97,14,2,3222
robinya01,1882,1,DTN,NL,OF,1,1,0,0,0,3223
robinya01,1882,1,DTN,NL,P,1,0,1,0,0,3224
robinya01,1882,1,DTN,NL,SS,10,10,22,8,2,3225
rosemch01,1882,1,TRN,NL,OF,82,107,21,22,6,3226
roweda01,1882,1,CL2,NL,OF,23,33,3,7,1,3227
roweda01,1882,1,CL2,NL,P,1,0,1,0,0,3228
roweja01,1882,1,BFN,NL,3B,7,7,6,5,0,3229
roweja01,1882,1,BFN,NL,C,46,246,41,15,5,3230
roweja01,1882,1,BFN,NL,OF,1,0,0,0,0,3231
